anio,provincia_id,provincia_nombre,codigo_delito_snic_id,codigo_delito_snic_nombre,cantidad_hechos,cantidad_victimas
2014,10,Catamarca,2,Homicidios dolosos en grado de tentativa,2,2
2014,10,Catamarca,3,Muertes en Accidentes Viales,39,45
2014,10,Catamarca,4,Homicidios culposos por otros hechos,3,3
2014,10,Catamarca,5,Lesiones dolosas,4698,4698
2014,10,Catamarca,6,Lesiones culposas en Accidentes Viales,2475,3083
2014,10,Catamarca,7,Lesiones culposas por otros hechos,29,29
2014,10,Catamarca,8,Otros delitos contra las personas,1069,1069
2014,10,Catamarca,9,Delitos contra el honor,7,7
2014,10,Catamarca,10,Violaciones,12,12
2014,10,Catamarca,11,Otros delitos contra la integridad sexual,275,275
2014,10,Catamarca,12,Delitos contra el estado civil,0,
2014,10,Catamarca,13,Amenazas,5275,
2014,10,Catamarca,14,Otros delitos contra la libertad,139,
2014,10,Catamarca,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),6479,
2014,10,Catamarca,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),690,
2014,10,Catamarca,17,Robos agravados por el resultado de lesiones y/o muertes ,0,
2014,10,Catamarca,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0,
2014,10,Catamarca,19,Hurtos,4288,
2014,10,Catamarca,20,Tentativas de hurto,221,
2014,10,Catamarca,21,Otros delitos contra la propiedad,2768,
2014,10,Catamarca,22,Delitos contra la seguridad pública,14,
2014,10,Catamarca,23,Delitos contra el orden público,14,
2014,10,Catamarca,24,Delitos contra la seguridad de la nación,0,
2014,10,Catamarca,25,Delitos contra los poderes públicos y el orden constitucional,0,
2014,10,Catamarca,26,Delitos contra la administración pública,243,
2014,10,Catamarca,27,Delitos contra la fe pública,67,
2014,10,Catamarca,28,Ley 23.737 (estupefacientes),71,
2014,10,Catamarca,29,Otros delitos previstos en leyes especiales,599,
2014,10,Catamarca,31,Suicidios (consumados),39,
2014,14,Córdoba,1,Homicidios dolosos,135,148
2014,14,Córdoba,2,Homicidios dolosos en grado de tentativa,20,20
2014,14,Córdoba,3,Muertes en Accidentes Viales,379,450
2014,14,Córdoba,4,Homicidios culposos por otros hechos,58,58
2014,14,Córdoba,5,Lesiones dolosas,9600,9988
2014,14,Córdoba,6,Lesiones culposas en Accidentes Viales,8185,9818
2014,14,Córdoba,7,Lesiones culposas por otros hechos,806,824
2014,14,Córdoba,8,Otros delitos contra las personas,25735,25822
2014,14,Córdoba,9,Delitos contra el honor,399,400
2014,14,Córdoba,10,Violaciones,365,375
2014,14,Córdoba,11,Otros delitos contra la integridad sexual,1277,1289
2014,14,Córdoba,12,Delitos contra el estado civil,1,
2014,14,Córdoba,13,Amenazas,13650,
2014,14,Córdoba,14,Otros delitos contra la libertad,1315,
2014,14,Córdoba,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),63763,
2014,14,Córdoba,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),1568,
2014,14,Córdoba,17,Robos agravados por el resultado de lesiones y/o muertes ,88,
2014,14,Córdoba,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,147,
2014,14,Córdoba,19,Hurtos,27272,
2014,14,Córdoba,20,Tentativas de hurto,827,
2014,14,Córdoba,21,Otros delitos contra la propiedad,13136,
2014,14,Córdoba,22,Delitos contra la seguridad pública,179,
2014,14,Córdoba,23,Delitos contra el orden público,25,
2014,14,Córdoba,24,Delitos contra la seguridad de la nación,9,
2014,14,Córdoba,25,Delitos contra los poderes públicos y el orden constitucional,25,
2014,14,Córdoba,26,Delitos contra la administración pública,3912,
2014,14,Córdoba,27,Delitos contra la fe pública,444,
2014,14,Córdoba,28,Ley 23.737 (estupefacientes),740,
2014,14,Córdoba,29,Otros delitos previstos en leyes especiales,1892,
2014,14,Córdoba,31,Suicidios (consumados),448,
2014,18,Corrientes,1,Homicidios dolosos,21,21
2014,18,Corrientes,2,Homicidios dolosos en grado de tentativa,33,35
2014,18,Corrientes,3,Muertes en Accidentes Viales,115,166
2014,18,Corrientes,4,Homicidios culposos por otros hechos,0,0
2014,18,Corrientes,5,Lesiones dolosas,2903,3010
2014,18,Corrientes,6,Lesiones culposas en Accidentes Viales,986,1116
2014,18,Corrientes,7,Lesiones culposas por otros hechos,23,25
2014,18,Corrientes,8,Otros delitos contra las personas,201,203
2014,18,Corrientes,9,Delitos contra el honor,0,0
2014,18,Corrientes,10,Violaciones,118,156
2014,18,Corrientes,11,Otros delitos contra la integridad sexual,229,280
2014,18,Corrientes,12,Delitos contra el estado civil,2,
2014,18,Corrientes,13,Amenazas,3779,
2014,18,Corrientes,14,Otros delitos contra la libertad,239,
2014,18,Corrientes,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),7136,
2014,18,Corrientes,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),714,
2014,18,Corrientes,17,Robos agravados por el resultado de lesiones y/o muertes ,0,
2014,18,Corrientes,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0,
2014,18,Corrientes,19,Hurtos,2797,
2014,18,Corrientes,20,Tentativas de hurto,137,
2014,18,Corrientes,21,Otros delitos contra la propiedad,3906,
2014,18,Corrientes,22,Delitos contra la seguridad pública,160,
2014,18,Corrientes,23,Delitos contra el orden público,3,
2014,18,Corrientes,24,Delitos contra la seguridad de la nación,0,
2014,18,Corrientes,25,Delitos contra los poderes públicos y el orden constitucional,0,
2014,18,Corrientes,26,Delitos contra la administración pública,279,
2014,18,Corrientes,27,Delitos contra la fe pública,54,
2014,18,Corrientes,28,Ley 23.737 (estupefacientes),42,
2014,18,Corrientes,29,Otros delitos previstos en leyes especiales,2371,
2014,18,Corrientes,31,Suicidios (consumados),57,
2014,22,Chaco,1,Homicidios dolosos,78,81
2014,22,Chaco,2,Homicidios dolosos en grado de tentativa,33,34
2014,22,Chaco,3,Muertes en Accidentes Viales,167,175
2014,22,Chaco,4,Homicidios culposos por otros hechos,65,69
2014,22,Chaco,5,Lesiones dolosas,2479,2841
2014,22,Chaco,6,Lesiones culposas en Accidentes Viales,1071,1555
2014,22,Chaco,7,Lesiones culposas por otros hechos,16,16
2014,22,Chaco,8,Otros delitos contra las personas,410,502
2014,22,Chaco,9,Delitos contra el honor,9,9
2014,22,Chaco,10,Violaciones,129,133
2014,22,Chaco,11,Otros delitos contra la integridad sexual,206,222
2014,22,Chaco,12,Delitos contra el estado civil,2,
2014,22,Chaco,13,Amenazas,2463,
2014,22,Chaco,14,Otros delitos contra la libertad,55,
2014,22,Chaco,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),7740,
2014,22,Chaco,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),762,
2014,22,Chaco,17,Robos agravados por el resultado de lesiones y/o muertes ,1,
2014,22,Chaco,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0,
2014,22,Chaco,19,Hurtos,9783,
2014,22,Chaco,20,Tentativas de hurto,372,
2014,22,Chaco,21,Otros delitos contra la propiedad,1902,
2014,22,Chaco,22,Delitos contra la seguridad pública,401,
2014,22,Chaco,23,Delitos contra el orden público,0,
2014,22,Chaco,24,Delitos contra la seguridad de la nación,0,
2014,22,Chaco,25,Delitos contra los poderes públicos y el orden constitucional,7,
2014,22,Chaco,26,Delitos contra la administración pública,634,
2014,22,Chaco,27,Delitos contra la fe pública,79,
2014,22,Chaco,28,Ley 23.737 (estupefacientes),761,
2014,22,Chaco,29,Otros delitos previstos en leyes especiales,272,
2014,22,Chaco,31,Suicidios (consumados),64,
2014,26,Chubut,1,Homicidios dolosos,69,74
2014,26,Chubut,2,Homicidios dolosos en grado de tentativa,26,27
2014,26,Chubut,3,Muertes en Accidentes Viales,28,30
2014,26,Chubut,4,Homicidios culposos por otros hechos,1,1
2014,26,Chubut,5,Lesiones dolosas,2064,2076
2014,26,Chubut,6,Lesiones culposas en Accidentes Viales,343,414
2014,26,Chubut,7,Lesiones culposas por otros hechos,47,58
2014,26,Chubut,8,Otros delitos contra las personas,1165,1166
2014,26,Chubut,9,Delitos contra el honor,0,0
2014,26,Chubut,10,Violaciones,80,80
2014,26,Chubut,11,Otros delitos contra la integridad sexual,187,187
2014,26,Chubut,12,Delitos contra el estado civil,0,
2014,26,Chubut,13,Amenazas,2937,
2014,26,Chubut,14,Otros delitos contra la libertad,184,
2014,26,Chubut,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),5665,
2014,26,Chubut,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),608,
2014,26,Chubut,17,Robos agravados por el resultado de lesiones y/o muertes ,20,
2014,26,Chubut,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,3,
2014,26,Chubut,19,Hurtos,3107,
2014,26,Chubut,20,Tentativas de hurto,357,
2014,26,Chubut,21,Otros delitos contra la propiedad,2509,
2014,26,Chubut,22,Delitos contra la seguridad pública,185,
2014,26,Chubut,23,Delitos contra el orden público,22,
2014,26,Chubut,24,Delitos contra la seguridad de la nación,0,
2014,26,Chubut,25,Delitos contra los poderes públicos y el orden constitucional,0,
2014,26,Chubut,26,Delitos contra la administración pública,731,
2014,26,Chubut,27,Delitos contra la fe pública,29,
2014,26,Chubut,28,Ley 23.737 (estupefacientes),391,
2014,26,Chubut,29,Otros delitos previstos en leyes especiales,572,
2014,26,Chubut,31,Suicidios (consumados),48,
2014,30,Entre Ríos,1,Homicidios dolosos,80,80
2014,30,Entre Ríos,2,Homicidios dolosos en grado de tentativa,77,77
2014,30,Entre Ríos,3,Muertes en Accidentes Viales,295,322
2014,30,Entre Ríos,4,Homicidios culposos por otros hechos,2,2
2014,30,Entre Ríos,5,Lesiones dolosas,2877,2959
2014,30,Entre Ríos,6,Lesiones culposas en Accidentes Viales,2813,3007
2014,30,Entre Ríos,7,Lesiones culposas por otros hechos,99,103
2014,30,Entre Ríos,8,Otros delitos contra las personas,4300,4316
2014,30,Entre Ríos,9,Delitos contra el honor,12,13
2014,30,Entre Ríos,10,Violaciones,39,41
2014,30,Entre Ríos,11,Otros delitos contra la integridad sexual,125,125
2014,30,Entre Ríos,12,Delitos contra el estado civil,2,
2014,30,Entre Ríos,13,Amenazas,3958,
2014,30,Entre Ríos,14,Otros delitos contra la libertad,173,
2014,30,Entre Ríos,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),6436,
2014,30,Entre Ríos,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),417,
2014,30,Entre Ríos,17,Robos agravados por el resultado de lesiones y/o muertes ,0,
2014,30,Entre Ríos,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0,
2014,30,Entre Ríos,19,Hurtos,5249,
2014,30,Entre Ríos,20,Tentativas de hurto,173,
2014,30,Entre Ríos,21,Otros delitos contra la propiedad,2947,
2014,30,Entre Ríos,22,Delitos contra la seguridad pública,183,
2014,30,Entre Ríos,23,Delitos contra el orden público,14,
2014,30,Entre Ríos,24,Delitos contra la seguridad de la nación,0,
2014,30,Entre Ríos,25,Delitos contra los poderes públicos y el orden constitucional,0,
2014,30,Entre Ríos,26,Delitos contra la administración pública,560,
2014,30,Entre Ríos,27,Delitos contra la fe pública,64,
2014,30,Entre Ríos,28,Ley 23.737 (estupefacientes),470,
2014,30,Entre Ríos,29,Otros delitos previstos en leyes especiales,4866,
2014,30,Entre Ríos,31,Suicidios (consumados),168,
2014,34,Formosa,1,Homicidios dolosos,58,58
2014,34,Formosa,2,Homicidios dolosos en grado de tentativa,50,50
2014,34,Formosa,3,Muertes en Accidentes Viales,57,57
2014,34,Formosa,4,Homicidios culposos por otros hechos,135,135
2014,34,Formosa,5,Lesiones dolosas,2559,2559
2014,34,Formosa,6,Lesiones culposas en Accidentes Viales,699,731
2014,34,Formosa,7,Lesiones culposas por otros hechos,30,30
2014,34,Formosa,8,Otros delitos contra las personas,145,145
2014,34,Formosa,9,Delitos contra el honor,198,198
2014,34,Formosa,10,Violaciones,76,76
2014,34,Formosa,11,Otros delitos contra la integridad sexual,79,79
2014,34,Formosa,12,Delitos contra el estado civil,103,
2014,34,Formosa,13,Amenazas,2056,
2014,34,Formosa,14,Otros delitos contra la libertad,443,
2014,34,Formosa,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),3033,
2014,34,Formosa,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),289,
2014,34,Formosa,17,Robos agravados por el resultado de lesiones y/o muertes ,136,
2014,34,Formosa,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,159,
2014,34,Formosa,19,Hurtos,4317,
2014,34,Formosa,20,Tentativas de hurto,367,
2014,34,Formosa,21,Otros delitos contra la propiedad,1629,
2014,34,Formosa,22,Delitos contra la seguridad pública,222,
2014,34,Formosa,23,Delitos contra el orden público,249,
2014,34,Formosa,24,Delitos contra la seguridad de la nación,14,
2014,34,Formosa,25,Delitos contra los poderes públicos y el orden constitucional,136,
2014,34,Formosa,26,Delitos contra la administración pública,755,
2014,34,Formosa,27,Delitos contra la fe pública,19,
2014,34,Formosa,28,Ley 23.737 (estupefacientes),279,
2014,34,Formosa,29,Otros delitos previstos en leyes especiales,167,
2014,34,Formosa,31,Suicidios (consumados),28,
2014,38,Jujuy,1,Homicidios dolosos,27,27
2014,38,Jujuy,2,Homicidios dolosos en grado de tentativa,23,25
2014,38,Jujuy,3,Muertes en Accidentes Viales,96,105
2014,38,Jujuy,4,Homicidios culposos por otros hechos,15,15
2014,38,Jujuy,5,Lesiones dolosas,1422,1462
2014,38,Jujuy,6,Lesiones culposas en Accidentes Viales,750,895
2014,38,Jujuy,7,Lesiones culposas por otros hechos,209,215
2014,38,Jujuy,8,Otros delitos contra las personas,206,210
2014,38,Jujuy,9,Delitos contra el honor,11,11
2014,38,Jujuy,10,Violaciones,121,132
2014,38,Jujuy,11,Otros delitos contra la integridad sexual,66,67
2014,38,Jujuy,12,Delitos contra el estado civil,2,
2014,38,Jujuy,13,Amenazas,1248,
2014,38,Jujuy,14,Otros delitos contra la libertad,32,
2014,38,Jujuy,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),9176,
2014,38,Jujuy,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),399,
2014,38,Jujuy,17,Robos agravados por el resultado de lesiones y/o muertes ,212,
2014,38,Jujuy,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,41,
2014,38,Jujuy,19,Hurtos,5371,
2014,38,Jujuy,20,Tentativas de hurto,320,
2014,38,Jujuy,21,Otros delitos contra la propiedad,1706,
2014,38,Jujuy,22,Delitos contra la seguridad pública,71,
2014,38,Jujuy,23,Delitos contra el orden público,64,
2014,38,Jujuy,24,Delitos contra la seguridad de la nación,13,
2014,38,Jujuy,25,Delitos contra los poderes públicos y el orden constitucional,7,
2014,38,Jujuy,26,Delitos contra la administración pública,104,
2014,38,Jujuy,27,Delitos contra la fe pública,17,
2014,38,Jujuy,28,Ley 23.737 (estupefacientes),1269,
2014,38,Jujuy,29,Otros delitos previstos en leyes especiales,1107,
2014,38,Jujuy,31,Suicidios (consumados),26,
2014,42,La Pampa,1,Homicidios dolosos,10,10
2014,42,La Pampa,2,Homicidios dolosos en grado de tentativa,0,0
2014,42,La Pampa,3,Muertes en Accidentes Viales,53,59
2014,42,La Pampa,4,Homicidios culposos por otros hechos,7,8
2014,42,La Pampa,5,Lesiones dolosas,1388,1482
2014,42,La Pampa,6,Lesiones culposas en Accidentes Viales,424,496
2014,42,La Pampa,7,Lesiones culposas por otros hechos,10,10
2014,42,La Pampa,8,Otros delitos contra las personas,43,43
2014,42,La Pampa,9,Delitos contra el honor,0,0
2014,42,La Pampa,10,Violaciones,37,37
2014,42,La Pampa,11,Otros delitos contra la integridad sexual,94,97
2014,42,La Pampa,12,Delitos contra el estado civil,0,
2014,42,La Pampa,13,Amenazas,1516,
2014,42,La Pampa,14,Otros delitos contra la libertad,72,
2014,42,La Pampa,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),2933,
2014,42,La Pampa,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),451,
2014,42,La Pampa,17,Robos agravados por el resultado de lesiones y/o muertes ,0,
2014,42,La Pampa,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0,
2014,42,La Pampa,19,Hurtos,4018,
2014,42,La Pampa,20,Tentativas de hurto,274,
2014,42,La Pampa,21,Otros delitos contra la propiedad,1306,
2014,42,La Pampa,22,Delitos contra la seguridad pública,0,
2014,42,La Pampa,23,Delitos contra el orden público,0,
2014,42,La Pampa,24,Delitos contra la seguridad de la nación,0,
2014,42,La Pampa,25,Delitos contra los poderes públicos y el orden constitucional,0,
2014,42,La Pampa,26,Delitos contra la administración pública,365,
2014,42,La Pampa,27,Delitos contra la fe pública,41,
2014,42,La Pampa,28,Ley 23.737 (estupefacientes),163,
2014,42,La Pampa,29,Otros delitos previstos en leyes especiales,17,
2014,42,La Pampa,31,Suicidios (consumados),23,
2014,46,La Rioja,1,Homicidios dolosos,8,8
2014,46,La Rioja,2,Homicidios dolosos en grado de tentativa,6,6
2014,46,La Rioja,3,Muertes en Accidentes Viales,0,0
2014,46,La Rioja,4,Homicidios culposos por otros hechos,4,4
2014,46,La Rioja,5,Lesiones dolosas,512,512
2014,46,La Rioja,6,Lesiones culposas en Accidentes Viales,0,0
2014,46,La Rioja,7,Lesiones culposas por otros hechos,0,0
2014,46,La Rioja,8,Otros delitos contra las personas,15,15
2014,46,La Rioja,9,Delitos contra el honor,0,0
2014,46,La Rioja,10,Violaciones,24,25
2014,46,La Rioja,11,Otros delitos contra la integridad sexual,52,52
2014,46,La Rioja,12,Delitos contra el estado civil,0,
2014,46,La Rioja,13,Amenazas,258,
2014,46,La Rioja,14,Otros delitos contra la libertad,17,
2014,46,La Rioja,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),1303,
2014,46,La Rioja,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),42,
2014,46,La Rioja,17,Robos agravados por el resultado de lesiones y/o muertes ,0,
2014,46,La Rioja,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0,
2014,46,La Rioja,19,Hurtos,2072,
2014,46,La Rioja,20,Tentativas de hurto,14,
2014,46,La Rioja,21,Otros delitos contra la propiedad,432,
2014,46,La Rioja,22,Delitos contra la seguridad pública,25,
2014,46,La Rioja,23,Delitos contra el orden público,2,
2014,46,La Rioja,24,Delitos contra la seguridad de la nación,0,
2014,46,La Rioja,25,Delitos contra los poderes públicos y el orden constitucional,0,
2014,46,La Rioja,26,Delitos contra la administración pública,7,
2014,46,La Rioja,27,Delitos contra la fe pública,6,
2014,46,La Rioja,28,Ley 23.737 (estupefacientes),107,
2014,46,La Rioja,29,Otros delitos previstos en leyes especiales,154,
2014,46,La Rioja,31,Suicidios (consumados),21,
2014,50,Mendoza,1,Homicidios dolosos,164,164
2014,50,Mendoza,2,Homicidios dolosos en grado de tentativa,3,3
2014,50,Mendoza,3,Muertes en Accidentes Viales,175,175
2014,50,Mendoza,4,Homicidios culposos por otros hechos,389,389
2014,50,Mendoza,5,Lesiones dolosas,15072,15072
2014,50,Mendoza,6,Lesiones culposas en Accidentes Viales,2808,3053
2014,50,Mendoza,7,Lesiones culposas por otros hechos,14524,14555
2014,50,Mendoza,8,Otros delitos contra las personas,3239,3282
2014,50,Mendoza,9,Delitos contra el honor,40,40
2014,50,Mendoza,10,Violaciones,274,275
2014,50,Mendoza,11,Otros delitos contra la integridad sexual,1469,1480
2014,50,Mendoza,12,Delitos contra el estado civil,12,
2014,50,Mendoza,13,Amenazas,13461,
2014,50,Mendoza,14,Otros delitos contra la libertad,2308,
2014,50,Mendoza,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),58255,
2014,50,Mendoza,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),411,
2014,50,Mendoza,17,Robos agravados por el resultado de lesiones y/o muertes ,4296,
2014,50,Mendoza,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,78,
2014,50,Mendoza,19,Hurtos,40779,
2014,50,Mendoza,20,Tentativas de hurto,281,
2014,50,Mendoza,21,Otros delitos contra la propiedad,16227,
2014,50,Mendoza,22,Delitos contra la seguridad pública,2519,
2014,50,Mendoza,23,Delitos contra el orden público,127,
2014,50,Mendoza,24,Delitos contra la seguridad de la nación,6,
2014,50,Mendoza,25,Delitos contra los poderes públicos y el orden constitucional,43,
2014,50,Mendoza,26,Delitos contra la administración pública,5707,
2014,50,Mendoza,27,Delitos contra la fe pública,594,
2014,50,Mendoza,28,Ley 23.737 (estupefacientes),2488,
2014,50,Mendoza,29,Otros delitos previstos en leyes especiales,5180,
2014,50,Mendoza,31,Suicidios (consumados),150,
2014,54,Misiones,1,Homicidios dolosos,53,59
2014,54,Misiones,2,Homicidios dolosos en grado de tentativa,45,45
2014,54,Misiones,3,Muertes en Accidentes Viales,200,228
2014,54,Misiones,4,Homicidios culposos por otros hechos,15,15
2014,54,Misiones,5,Lesiones dolosas,1572,1634
2014,54,Misiones,6,Lesiones culposas en Accidentes Viales,971,1228
2014,54,Misiones,7,Lesiones culposas por otros hechos,145,148
2014,54,Misiones,8,Otros delitos contra las personas,1135,1408
2014,54,Misiones,9,Delitos contra el honor,9,9
2014,54,Misiones,10,Violaciones,247,250
2014,54,Misiones,11,Otros delitos contra la integridad sexual,441,441
2014,54,Misiones,12,Delitos contra el estado civil,1,
2014,54,Misiones,13,Amenazas,3500,
2014,54,Misiones,14,Otros delitos contra la libertad,38,
2014,54,Misiones,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),5840,
2014,54,Misiones,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),378,
2014,54,Misiones,17,Robos agravados por el resultado de lesiones y/o muertes ,94,
2014,54,Misiones,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,17,
2014,54,Misiones,19,Hurtos,9914,
2014,54,Misiones,20,Tentativas de hurto,304,
2014,54,Misiones,21,Otros delitos contra la propiedad,2377,
2014,54,Misiones,22,Delitos contra la seguridad pública,214,
2014,54,Misiones,23,Delitos contra el orden público,37,
2014,54,Misiones,24,Delitos contra la seguridad de la nación,1,
2014,54,Misiones,25,Delitos contra los poderes públicos y el orden constitucional,35,
2014,54,Misiones,26,Delitos contra la administración pública,74,
2014,54,Misiones,27,Delitos contra la fe pública,80,
2014,54,Misiones,28,Ley 23.737 (estupefacientes),283,
2014,54,Misiones,29,Otros delitos previstos en leyes especiales,1823,
2014,54,Misiones,31,Suicidios (consumados),74,
2014,58,Neuquén,1,Homicidios dolosos,50,51
2014,58,Neuquén,2,Homicidios dolosos en grado de tentativa,22,22
2014,58,Neuquén,3,Muertes en Accidentes Viales,7,7
2014,58,Neuquén,4,Homicidios culposos por otros hechos,18,18
2014,58,Neuquén,5,Lesiones dolosas,2019,2049
2014,58,Neuquén,6,Lesiones culposas en Accidentes Viales,64,74
2014,58,Neuquén,7,Lesiones culposas por otros hechos,148,154
2014,58,Neuquén,8,Otros delitos contra las personas,456,487
2014,58,Neuquén,9,Delitos contra el honor,44,46
2014,58,Neuquén,10,Violaciones,58,66
2014,58,Neuquén,11,Otros delitos contra la integridad sexual,109,118
2014,58,Neuquén,12,Delitos contra el estado civil,15,
2014,58,Neuquén,13,Amenazas,2895,
2014,58,Neuquén,14,Otros delitos contra la libertad,191,
2014,58,Neuquén,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),13305,
2014,58,Neuquén,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),1177,
2014,58,Neuquén,17,Robos agravados por el resultado de lesiones y/o muertes ,612,
2014,58,Neuquén,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,125,
2014,58,Neuquén,19,Hurtos,6895,
2014,58,Neuquén,20,Tentativas de hurto,470,
2014,58,Neuquén,21,Otros delitos contra la propiedad,3638,
2014,58,Neuquén,22,Delitos contra la seguridad pública,229,
2014,58,Neuquén,23,Delitos contra el orden público,73,
2014,58,Neuquén,24,Delitos contra la seguridad de la nación,20,
2014,58,Neuquén,25,Delitos contra los poderes públicos y el orden constitucional,70,
2014,58,Neuquén,26,Delitos contra la administración pública,465,
2014,58,Neuquén,27,Delitos contra la fe pública,35,
2014,58,Neuquén,28,Ley 23.737 (estupefacientes),201,
2014,58,Neuquén,29,Otros delitos previstos en leyes especiales,571,
2014,58,Neuquén,31,Suicidios (consumados),127,
2014,62,Río Negro,1,Homicidios dolosos,57,60
2014,62,Río Negro,2,Homicidios dolosos en grado de tentativa,47,47
2014,62,Río Negro,3,Muertes en Accidentes Viales,73,73
2014,62,Río Negro,4,Homicidios culposos por otros hechos,0,0
2014,62,Río Negro,5,Lesiones dolosas,2906,3470
2014,62,Río Negro,6,Lesiones culposas en Accidentes Viales,655,655
2014,62,Río Negro,7,Lesiones culposas por otros hechos,0,0
2014,62,Río Negro,8,Otros delitos contra las personas,327,327
2014,62,Río Negro,9,Delitos contra el honor,0,0
2014,62,Río Negro,10,Violaciones,98,99
2014,62,Río Negro,11,Otros delitos contra la integridad sexual,188,202
2014,62,Río Negro,12,Delitos contra el estado civil,0,
2014,62,Río Negro,13,Amenazas,3755,
2014,62,Río Negro,14,Otros delitos contra la libertad,418,
2014,62,Río Negro,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),10857,
2014,62,Río Negro,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),1042,
2014,62,Río Negro,17,Robos agravados por el resultado de lesiones y/o muertes ,0,
2014,62,Río Negro,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0,
2014,62,Río Negro,19,Hurtos,6698,
2014,62,Río Negro,20,Tentativas de hurto,229,
2014,62,Río Negro,21,Otros delitos contra la propiedad,3659,
2014,62,Río Negro,22,Delitos contra la seguridad pública,408,
2014,62,Río Negro,23,Delitos contra el orden público,28,
2014,62,Río Negro,24,Delitos contra la seguridad de la nación,1,
2014,62,Río Negro,25,Delitos contra los poderes públicos y el orden constitucional,0,
2014,62,Río Negro,26,Delitos contra la administración pública,1132,
2014,62,Río Negro,27,Delitos contra la fe pública,145,
2014,62,Río Negro,28,Ley 23.737 (estupefacientes),229,
2014,62,Río Negro,29,Otros delitos previstos en leyes especiales,445,
2014,62,Río Negro,31,Suicidios (consumados),59,
2014,66,Salta,1,Homicidios dolosos,64,65
2014,66,Salta,2,Homicidios dolosos en grado de tentativa,29,29
2014,66,Salta,3,Muertes en Accidentes Viales,218,321
2014,66,Salta,4,Homicidios culposos por otros hechos,5,8
2014,66,Salta,5,Lesiones dolosas,11321,11330
2014,66,Salta,6,Lesiones culposas en Accidentes Viales,3928,4002
2014,66,Salta,7,Lesiones culposas por otros hechos,7,17
2014,66,Salta,8,Otros delitos contra las personas,128,128
2014,66,Salta,9,Delitos contra el honor,0,0
2014,66,Salta,10,Violaciones,318,318
2014,66,Salta,11,Otros delitos contra la integridad sexual,499,503
2014,66,Salta,12,Delitos contra el estado civil,0,
2014,66,Salta,13,Amenazas,13036,
2014,66,Salta,14,Otros delitos contra la libertad,1549,
2014,66,Salta,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),19105,
2014,66,Salta,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),748,
2014,66,Salta,17,Robos agravados por el resultado de lesiones y/o muertes ,190,
2014,66,Salta,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,4,
2014,66,Salta,19,Hurtos,17466,
2014,66,Salta,20,Tentativas de hurto,425,
2014,66,Salta,21,Otros delitos contra la propiedad,6753,
2014,66,Salta,22,Delitos contra la seguridad pública,93,
2014,66,Salta,23,Delitos contra el orden público,26,
2014,66,Salta,24,Delitos contra la seguridad de la nación,0,
2014,66,Salta,25,Delitos contra los poderes públicos y el orden constitucional,0,
